0.0,2.8191738877125182e-05,-0.0011949874329904321,-7.93409081317074e-06,-0.0016970143664149398,-2.963456954054081e-06,0.001595906186551445,1.9487050963274628e-05,0.00012418222523473486,1.6430580757893704e-05,0.00017770020339255316,4.848101412217076e-05,0.0003708681555191313,-2.5872808078865006e-06,-0.005906248609658803,-0.00015561324470680666,-0.005764372105718559,-0.00031775988416151606,-0.007938702309621338,-0.0004275016746412349,-0.0017565330247905492,-0.00046841033241327464,-0.0036095417844550087,-0.0005852720230028389,-0.005657864107791909
0.0,5.202819853593376e-05,-0.004304632254443124,-1.5884924748992492e-05,-0.0008123701298813213,-7.1332150910771016e-06,0.0018035039699560453,3.406732104259993e-05,3.8226160213292926e-05,1.2660550794250396e-05,2.6686205892102855e-06,3.5919605175738914e-05,0.0002991416909524898,2.503540218439425e-07,-0.0034579985740374407,-0.00016803198423321982,-0.010045054925068254,-0.000318345330224425,-0.004162418675045079,-0.0004256972740281887,-0.003071010434291583,-0.00044983855710185313,-0.002146689399332202,-0.000558836500329974,-0.005943531030016302
0.0,5.066068401495028e-05,-0.0031541238836054484,-2.092877667216165e-05,-0.002269845856529997,-1.7821658470311299e-06,0.002612952824671539,3.269970022889335e-05,0.00041911076006674375,1.8119299845078854e-05,-0.0002595076490759972,1.4847643289835898e-05,0.0013740472224501193,-3.934966735143973e-07,-0.004686546646198657,-0.00016979301780477646,-0.008597110596030853,-0.00033649235493584577,-0.004807621578606397,-0.0003981510006462453,-0.002929220317796632,-0.0004537089311847605,-0.0006121193441182851,-0.0005073296995129838,-0.003958058157931104
0.0,5.1487955020583317e-05,-0.004096245250367386,-1.7489178615508887e-05,-0.0010501133365063559,-3.3693956533453134e-06,0.0020584957735254837,2.9503338824618477e-05,-0.00043920078484563347,1.1203814613055418e-05,-1.3475178081016454e-05,1.031538711634691e-05,-0.00035513914384361137,-1.5421465820820848e-05,-0.003811724731238058,-0.00017197932331230675,-0.008412760510747333,-0.0003377385460788279,-0.004900924796215937,-0.0003877671202327912,-0.0005484011355444038,-0.00045401459656494976,-0.0043958302703654755,-0.0004233446262089336,0.005156781263996813
0.0,3.210177838691468e-05,-0.0019876062319624786,-9.66969017576108e-06,-0.001082446492856714,5.610423912708038e-09,0.0010458800007683805,1.7750911140464703e-05,0.0002519531674692959,2.825215256673588e-06,-5.064087338341756e-05,1.2770692636222186e-05,-0.0006595508284108243,-4.3749051162646274e-05,-0.0033190845590015438,-0.00017062843014508088,-0.008253803809373192,-0.00033327864546736473,-0.004175361613464403,-0.00038517641348539435,-0.0027724522273040422,-0.00043607844986213524,0.00038780549030334715,-0.00041923151145609454,0.00030702369754147046
0.0,9.633559801767129e-06,-0.00038078903113378845,4.26740712187959e-06,-0.0002572610071141842,8.980261976942942e-07,0.0005534366644570494,-1.7600329984517656e-06,-0.000693721353708542,6.280051387913776e-06,0.00011238738752292023,2.957538508429278e-06,-0.0008344966478484093,-6.339085976090157e-05,-0.004528643212335498,-0.00018160740261824552,-0.006260821540152665,-0.0003089625816494202,-0.004293866569130519,-0.00040279804211051473,-0.0032205282474553807,-0.00040658371494608695,0.0015456659912642624,-0.00040643367887941746,-0.0009856154037879553
0.0,-1.2780227671170297e-05,0.0016985230011503899,1.4803120366609799e-05,0.0005260917626180088,3.6296015812211307e-06,-0.0019687319414101534,-1.501023069785919e-05,0.0010491553624762207,2.2949933335832575e-06,0.00010802784875963738,-9.402195020507463e-06,-0.002284545846785306,-7.830236676267726e-05,-0.004859459719052127,-0.00019832493210497566,-0.002930446024545549,-0.00028436437545349463,-0.007153728273267556,-0.0004118472395256654,-0.000685079677437407,-0.0003874967867501564,6.967109350624871e-05,-0.0003693506040418938,0.001721726827505438
0.0,-2.9319376051580834e-05,0.002580845852107454,2.692986474993627e-05,0.0014841285839372756,1.2655188618044781e-06,-0.002411873061050875,-2.455028969547495e-05,0.0005668752438592768,-4.545624538980957e-07,-3.9071308743907e-05,-1.9839623187500452e-05,-0.0008089532160237388,-0.00011206946158332373,-0.005992592037994526,-0.00018756924205169228,-0.002299976013534713,-0.0002894569343851734,-0.005797612447234193,-0.000394196981875806,-0.0027153914085794547,-0.0003791436196994366,0.003266388279005575,-0.00035102478731196315,-0.0003523347120111381
0.0,-4.4252065092618086e-05,0.0047039529550158225,3.1121305570344746e-05,0.0006312837714907985,2.147989567525382e-06,-0.0021105857574276157,-2.677141309630212e-05,-0.0001405539764541213,-1.2868370793607496e-05,0.0002621231354732784,-2.990298760019513e-05,-0.004628454356827928,-0.00013370549560415745,-0.001914389650215437,-0.00019012572954280383,-0.004443828938190399,-0.000289615648355508,-0.00394981433734668,-0.0003728300743087528,-0.0025556120825871898,-0.00037869040153849597,0.0020681641903678855,-0.000297925909370347,0.004201399946893146
0.0,-3.248116906644117e-05,0.0032325493332583176,2.4383255055605535e-05,0.0009154357599926661,7.12753809455884e-06,-0.0018005142827482367,-2.694033936345924e-05,-0.00036374979426736246,-8.18514079450095e-06,5.6244146354070504e-05,-6.583230136961029e-05,-0.004262660013961353,-0.00013718928701863007,-0.002531456690402419,-0.00019972490460817559,-0.003198659263341664,-0.0002921027171904648,-0.003625678178397614,-0.0003479798973415367,-0.0020658513858898032,-0.0003750900926395579,0.0010761674624986417,-0.00025639818200456265,0.007483236587134476
0.0,-6.769879387155278e-06,0.0001980846834937519,1.1210504909808343e-05,0.0015357492514564,1.1102477000845162e-05,-0.0020114573946239875,-1.5867977169017583e-05,0.0007214186163709523,-1.0687093514114342e-05,-0.0005341734396613682,-9.610404372348414e-05,-0.0019456300485764892,-0.00014218931463374585,-0.0032735664638565715,-0.000214842584510291,-0.003170014580766632,-0.0002857459938894472,-0.0027195588638677885,-0.00033398304267637024,-0.002286062370054239,-0.0003545778804668218,0.002508372225984336,-0.0002586628167244477,0.004551828898763741
0.0,4.603204072784872e-06,-0.0002499435308792562,3.390272369202991e-06,0.0002360305805494047,7.339407981888464e-06,0.00018801907620441056,1.7824375239245302e-06,-0.001436475295880884,-2.912626239814417e-05,-0.0002008335593061041,-9.997789610542535e-05,-0.00501564074649225,-0.00015348263496788194,-0.0007301779083591795,-0.00023326629364598444,-0.004223660835195982,-0.0002715563670359779,-0.0013287918144499363,-0.000333227661350231,-0.0018909241455104297,-0.0003202312720841364,0.0018238438002525189,-0.00026795526644600014,0.002636949206959089
0.0,1.1428459957628574e-05,0.00021123219289797645,-4.935935695487475e-06,-0.0017747767136702577,8.698492378658845e-06,0.00270305985669512,9.884620443129172e-06,-0.002700435337497238,-2.968105307658594e-05,-0.00033052878365165563,-9.957011330080324e-05,-0.0032393441683785046,-0.0001789671899574072,-0.003905314396801353,-0.00023015120361238056,-0.0015493926108725363,-0.0002798777187644643,-0.0016010901114475395,-0.0003155787547740684,-0.0013167017844716688,-0.0002917026187807687,0.0019642356398081873,-0.0002815729616578214,-0.000344639126325148
0.0,4.170191058058337e-05,-0.004058997717796812,-1.5687568861714798e-05,0.0003003046308436173,9.424775216180486e-06,0.0007300444303755432,1.7585096259317796e-05,-0.0007645819021766746,-2.456590341585004e-05,-0.00043945996535185976,-8.977815029732131e-05,-0.004183384642451329,-0.0002005144755122431,-0.003866521517149987,-0.00023755273431417184,-0.0002544041362395843,-0.0002825309313429977,-0.0038273041535373986,-0.0002922233707093958,0.0025546199535693855,-0.00027358499054786156,-7.729300109782282e-05,-0.0002735889841007381,-0.000169207876330393
0.0,3.914194534914858e-05,-0.0035063196522657158,-1.4612586138477274e-05,-0.00017928846638124663,9.464900446662894e-06,0.001217292215036585,9.996467825485316e-06,-0.0009187559947923707,1.6381986328774122e-06,-0.00012896084495419462,-8.519899950127743e-05,-0.00674631479499564,-0.00021321140547969432,-0.0031519683843451323,-0.00024788956871596614,-0.0014671799730233517,-0.0002827317670380823,-0.0007020912900521267,-0.000275349575163651,0.0018440814005625107,-0.0002495965092810161,-0.0012725546899314505,-0.00026936683188461387,-2.5315851034765917e-05
0.0,1.4008811983078599e-05,0.0001703394464096809,-3.990189359158854e-06,-0.0016777352199367082,3.824815418481041e-06,0.0012511362897755201,5.988267414100512e-06,0.00034562259923944254,2.3501654933872882e-05,-0.0001191106283201961,-8.453646857095727e-05,-0.007854156360679725,-0.00021375627412880714,-0.0032872256039732655,-0.00026771448617159474,-0.0016815427079791233,-0.00028308920362340995,0.00131790507213475,-0.0002486259723208403,-0.00011444611323712844,-0.00023276771638694094,0.0015104962096787594,-0.00028209794702602014,-0.004580449511142743
0.0,1.0400729682453549e-05,-0.0011609926364362744,1.0397316645550079e-05,0.0010229271540159056,-1.4312640677214388e-05,-0.00136725772461471,1.7804304533951886e-05,0.0022145868760709416,2.027789548650862e-05,-0.00041615179538117175,-7.656858989892316e-05,-0.006123540440422756,-0.000213573784850115,-0.004581283977848088,-0.0002939512930146573,-0.002290010162174143,-0.0002698906464377814,0.002271857759533269,-0.00023090705547280206,0.002408130739982497,-0.00022372018859403943,-0.002143747581538209,-0.00024203871518063596,0.00032229135271253723
0.0,-1.8030985087239924e-05,0.0033908091764654454,1.867845707394647e-05,-0.0013314832597326911,-1.589710453695141e-05,-0.0003415987188839234,1.4016147870981357e-05,0.001596948992333251,8.32086713330497e-06,-0.0003081651486954371,-6.633728248837052e-05,-0.005225305707578038,-0.00021063049141051293,-0.007825262857845803,-0.0003097115981805137,0.0007892211374841147,-0.0002734007494376086,0.0022640934852092,-0.00020269168726128894,0.0014308183581698709,-0.0002147175528514075,-0.0008045055783195738,-0.00023057604084851332,-0.0007727477070036665
0.0,-1.096236616993848e-05,0.002323761834320867,1.3926510845455454e-05,-0.0011759446317015773,-5.850911240786517e-06,0.0008822561951910382,-1.877686131520091e-06,-0.0010921433482170481,-5.826300234100654e-06,3.955379451244727e-05,-4.811056026261457e-05,-0.004822249813442571,-0.00021754011885732064,-0.00749934439462288,-0.0003195472458562218,-0.001763390655161837,-0.0002651564990010067,0.005548167156196241,-0.00019413314493090344,0.0006414828226510977,-0.00019582000526003054,-0.0009894747171834515,-0.00021744677321218375,-0.0006974491775188899
0.0,2.508718935172798e-05,-0.0029341690719746523,-3.844275670444729e-06,0.0015062238991902625,1.2914044293962363e-05,-0.0014134677296443806,-1.7671618044636408e-05,-0.00046347357758400786,-1.4675426985714648e-05,0.00014332596461592235,-4.5248925050603315e-05,-0.005450971758923512,-0.00021108441095017344,-0.006839858524332256,-0.0003297526179989035,-0.0014919211606543074,-0.0002606296418183582,0.004502120801512011,-0.00018255890912856622,0.0018812074509503723,-0.00017958759486510597,-0.00033429920714445066,-0.00020842436848326942,-0.0020856545838591053
0.0,2.368030652068423e-05,-0.002202683902619505,-8.327496992730634e-06,0.0005777694843946436,2.3277981080340578e-05,-0.0006911240948907428,-3.1361199686869586e-05,-0.0006767861006667468,-4.871563643418434e-06,-7.312908786676387e-05,-6.309566808033983e-05,-0.002918951473275977,-0.0002049079030500495,-0.009752810463801007,-0.00031935074786558043,0.000412250680046727,-0.0002675741441794431,0.004394528567927716,-0.00017599860094289887,0.0023298844582452364,-0.00015985629680094411,-0.00127218904124485,-0.0001870228023753414,-0.0006906519465552453
0.0,4.656531783891222e-06,-0.00019676261956074354,6.7501629736945505e-06,0.0003601391818805408,4.4296584639774835e-06,-0.00037674390937765935,-1.4876646384730486e-05,-0.0012663206072910187,-1.7712222327593072e-05,0.00013717525792742135,-6.629565406416577e-05,-0.005967631276113103,-0.00020270570714706843,-0.0050656951041331355,-0.0003104590270364384,-0.001999203264368061,-0.00026657581369422595,0.003464795840166855,-0.00017398491350852614,0.00412204638381986,-0.0001415175493585492,-0.0007581553265040057,-0.0001733270880932801,-0.001704719628736715
0.0,-1.9931022693532728e-05,0.0031339813998602557,2.0979019916651794e-05,-0.000759014385686109,-1.2730124798549973e-05,-0.0004617992893391477,2.8703634485453283e-06,0.0004357972013444677,-1.6531421669098884e-05,-0.000384990547413039,-8.060590306393268e-05,-0.004178087964114879,-0.00020844732905609767,-0.004672795054521213,-0.00028016447574901197,-0.003270949178924339,-0.0002760859832012146,0.0046014277350479695,-0.0001740814315068148,0.0032263805091271996,-0.00012195806167562767,0.000713021081699965,-0.00015866153115685753,-0.00280062872344683
0.0,-1.635374492741369e-05,0.0026016936277081276,2.113068851997643e-05,-0.00046627193814924707,-1.6012917543979104e-05,-0.00063822527950682,5.627443656464621e-06,0.0007234183683512758,-9.805493288281905e-07,-0.0003509791377996446,-0.00010420266036605394,-0.005602371031707058,-0.00019457693483301163,-0.004341053664689579,-0.0002649068119408991,-0.0005916926694369798,-0.00027584620853528713,0.001143128770754881,-0.00017474179942108221,0.005062777825696509,-0.00011178283911051812,0.0006643545959132261,-0.00011995531151162562,-0.000743240930745702
0.0,6.725889964662206e-06,0.000176460171375731,5.535433037324054e-06,-0.0002476238042586496,-1.920168024311288e-06,-0.0008694902070564528,-2.180291239056377e-06,0.0013922485746266145,5.936176622011532e-06,-0.00042922082821880003,-0.00010594895800481516,-0.006180612137339475,-0.00019596050955932338,-0.001566189030882425,-0.0002500395514660055,-0.002921163206635574,-0.0002582979899129017,0.000977123727530523,-0.00018972765592961623,0.006259509351311664,-0.00010066080293666886,0.0003228245702413789,-7.383216124256141e-05,0.002210335103809036
0.0,3.299747791220506e-05,-0.0032296433362710483,-7.127767383616993e-06,0.0005086792730392962,6.751696594816765e-06,0.000239296057668235,-7.188175423224349e-06,-0.0009274739417730663,-4.424326137908049e-07,-0.00010303304443797626,-9.602898968200621e-05,-0.0063529666295770336,-0.00020031628664176086,-0.0022218333732224992,-0.00022587448231294342,-0.0015568802549986846,-0.0002553772720193246,0.0013670233085233702,-0.00019107791387570927,0.0021434100173394963,-9.384522193135443e-05,0.006161534765080734,-5.5763244373516344e-05,-0.0013717805695826867
0.0,3.055715410711898e-05,-0.0016890241351882305,-1.2852806678575541e-05,-0.001209415414649553,1.0869082289632984e-05,0.0008754050797844937,-2.128846605770923e-06,-0.0007938105477481562,-2.0318173632482874e-05,-0.00016271487403586316,-8.089354299438264e-05,-0.005459966644010057,-0.00019575041518646422,-0.002766784585256493,-0.00022080613011856093,-0.0005768724184013055,-0.00022993709908791793,-3.755874303237937e-05,-0.00020295035629918438,0.0038392097761553484,-9.753101516050488e-05,0.0036664943312789645,2.9209155261515495e-05,0.007219163369849036
0.0,3.1243448505712054e-05,-0.0028318137076357723,-4.960071866143471e-06,-4.0783321158388185e-05,-6.550394256391904e-07,0.0014247683508539471,5.322782304675467e-06,-0.0022875447808811504,-2.4707584328002582e-05,-0.00016130204177358892,-7.80403491538735e-05,-0.0033365184275820237,-0.00017774536746835594,-0.004953194548219018,-0.00022016189428481446,0.001749982461457149,-0.00021231405353769464,-0.0021601009307064675,-0.0002005165029824553,0.0035027982638522084,-0.00010529769281950185,0.006228876553851383,8.210129354315032e-05,0.008930412998868808
0.0,1.0504008286857847e-05,0.0006122880312192175,-1.7082125429945403e-07,-0.0014844520545435557,-5.949786145943098e-07,0.0002920384886574571,4.920670901905273e-06,0.00047207906506235517,-1.9455434760118703e-05,-0.00048726651331479435,-7.194622005136235e-05,-0.0023405293068511396,-0.0001635271906765957,-0.00443976562354636,-0.00021191764863162418,-0.0007070912696928435,-0.0001986584277102076,0.0015740616639222682,-0.0002044894256514098,-0.0006509358147429699,-0.00010040881507632057,0.009287455658341064,0.00011723719886443679,0.009327738445429832
0.0,1.051581978893919e-05,-0.0009165370880509678,8.80352080526526e-06,0.0005521546392641782,-7.2243604309040735e-06,-0.00026205408666684314,-2.747108593640386e-06,-0.0008942840517794419,-2.193289901460029e-06,0.0001559886713640873,-6.609131465040949e-05,-0.006093872422625612,-0.00013857714423996302,-0.0015458926855227587,-0.0002092856112345921,-0.00195382551239603,-0.00018954864507623797,0.00125484477761618,-0.0002006277895877047,-8.678139112173019e-05,-9.874632981301635e-05,0.008899656180893075,0.0001647941764823705,0.012873975264622367
0.0,-5.8259568855086865e-06,0.0019768266344320135,9.418002873684862e-06,-0.0009025568896466323,1.6200911865609755e-06,-0.0010925699052079716,-1.5069869705926596e-05,0.0020470994944425894,1.601813120916775e-05,-0.0004080474423228229,-5.7123124070871465e-05,-0.002262634996238422,-0.00013259030680147247,-0.003946513206692392,-0.0001810143724890609,-0.001242730296002175,-0.00020262820362852834,-0.0004348000369292326,-0.00018589434161121976,0.0018070497602190516,-9.264354387580596e-05,0.008605355978643885,0.00019231121246542315,0.014118655903243132
